Title,Published At,Duration (Min),Video ID,URL,Transcript
Recession vs. Deleveraging,2023-11-09 13:15:01+00:00,4,8y7kzsUZDIQ,https://www.youtube.com/watch?v=8y7kzsUZDIQ,most people up until that point had lived through uh a number of business cycles in their career you know typical expansions which are meant by fed tightening which then create reversals in uh in the the econ in the economy which lead to you know eventual know stimulation and reflation and at that time um you know it's kind of hard to believe but when you were standing in 2007 or 2008 i think there real questions about are we seeing a recession or are we seeing something different than a recession and i think part of the key focus uh that we had at the time was building out that understanding and frankly helping educate others on being able to differentiate uh a traditional business cycle which can be reversed where the economy can be reversed using monetary stimulation typical you know interest rate cuts etc from something that was actually going on which was a deleveraging environment which is where people had and in particular us households had borrowed too much money relative to their incomes which created a need to cut their borrowing which created a cut in spending which then created the the bigger second and third order problems which is it created force liquidation of assets and that downward forced disinflation or deflationary spiral of very quickly and abruptly paying down debt and the dynamic of how to solve those th that sort of cycle you're going to cut interest rates to zero that kind of looks like a traditional business cycle but typically cuts to zero aren't good enough to actually reverse that process you have to do more in terms of monetary stimulation and so that you know whether it's you know back in the 30s devaluing the dollar relative to gold or whether it was more recently printing money uh and buying assets in order to reflate the economy we we knew that that was the path that had that the you know that that we had to go down i think another important dynamic was uh that the much of the market didn't fully appreciate the stress that that sort of deleveraging dynamic puts on the financial institutions and in particular the banks and so we were very forward looking in saying you had to be out there recapitalizing the bank banks um and in fact i can i can remember directly counseling uh the government on crafting the tarp legislation to allow for bank equity to be included as part of that rather than just traditional asset purchases and that was really critical because the beautiful thing about recapitalizing banks is banks are levered entities and so you get a lot more bang for your buck in terms of offsetting the leveraging pressure if you can capitalize banking institutions and so all of that was were things that had existed in the 1930s but people hadn't really appreciated thought we were in a traditional recession and kind of missed that dynamic and so it was really critical to understand we were in a deleveraging not a recession and the tools to meet that deleveraging were very different and and frankly uh the tools that ultimately were used by the fed uh and the treasury and and congress to help create the reversal in the economy which you know all things considered was pretty fast uh you know the the economy kind of went down in september meaningfully and by march we had bottomed and started the reflationary process and so you know that was a that was a pretty pretty good response all things considered relative to certainly relative to how the leveraging in the past had handled
Thinking In Bets Vs. *Consensus*,2023-11-08 13:30:32+00:00,3,wMUnZ8Pbitc,https://www.youtube.com/watch?v=wMUnZ8Pbitc,talk about hedge funds so when we're talking about a macro hedge fund i i sort of understand the concept that we're we're understanding how the world works we're finding these patterns these linkages we are maybe trading or investing in in maybe a hundred different markets or asset classes on various bets could we say bets um you can definitely say bets bets is okay sure sure and and and and many times it's important uh bets is actually a great way to describe it and the reason why it's a great way to describe it is because you always want to be thinking about you have a bet you have an expected you know payoff if you win if you're right you have expected payoff if you lose and it also emphasizes the fact that there is uncertainty right and so you really do have to think about uh think about any trade that you do as a bet in one direction or so like the even if you're pretty certain you know there's a chance that cleveland browns might make the playoffs next year like there's a there's a probab you know there's a probability that that could happen and when you trade markets what you do is uh it's not just about knowing the probability uh that the browns will make it um which is probably zero um it's also relative to what's priced in so it's not just whether you understand it it's whether you understand it relative to the collective wisdom of everyone in the world who is also thinking about that question and essentially pricing right and you know that you might know that browns fans are are betting with their heart not with their head and so you're saying this is a market mispricing of this probability so then how so i i kind of get that and so you're you're looking for alpha by saying such and such is mispriced or the market or the aggregate not really calculating the odds here or pricing them in or there's a way to play this trade so then what does that look like in practical it is that is that buying derivatives futures options like how how does that trade actually get executed like in financial terms yeah i mean a lot of there's a lot of different security styles that uh that investors can use in order to express that view you know people will uh regularly trade things like futures or swaps um options are often popular for certain traders in terms of you know how they construct their views of the world um or you know buying and selling or shorting cash security so pretty much that's that's the beautiful thing in when you think about a hedge fund one of the one of the great things that they have in their at their disposal is the ability to work across a wide range of different assets uh and also to to work across uh long and short positions and to uh express that in a variety of different you know forms or or structures
What is Compelling About Macro Investing?,2023-11-07 13:15:00+00:00,3,BJPLgNUOUlE,https://www.youtube.com/watch?v=BJPLgNUOUlE,what is it about alternative strategies that you find so you know compelling or so interesting or or such an intellectual riddle yeah i i find that um at at its core you know what um what folks who are often pursuing these alternative strategies and i'd say in particular in macro is this this understanding of how the whole system works um and it's and it's not you know it's not surprising i from a pure sciences background which is really focused on um you know focused on how do you understand the totality of you know a a biological system you could think about markets and economies as just a different type of system and one that i think you know frankly is pretty neat because we operate inside it so we're both actors within it and can understand our own behaviors as well as abilities to step back and see how the whole system works um and so that's really you know that's what i think is really interesting about uh about understanding the macroeconomy and developing investment strategies and a lot of ways what investment strategies are are ways in which uh you can express your understanding relative to how the rest of the the market understands the world because that's essentially what's priced in and if you get it right you've demonstrated that you have incrementally more understanding and if you get it wrong uh you know you demonstrate that you have uh an imperfect understanding what's likely to transpire and that shows the seeds of new learning right the the best thing about uh about investing in a macro sense is um there's an incredible amount to learn so you know given that you're you know at best write 55 45 at any month that means that you're wrong 45% of the time which means you have the opportunity to learn something new 45% of the time which means that frankly this is you know this is uh this is is something that is uh continues to be enriching continues to be challenging right every day uh there's a ton more to learn uh about the macroeconomy and so in many ways from like a career perspective you know it it's very enriching because you can you could basically constantly be learning there's a reason why you know many of the most famous macro folks that uh that are around they're still investing into their 70s and 80s because there's still more to learn to understand uh and and i certainly have seen that in a 20-year career and almost certainly will see that uh through the rest of my career
What Is Macro Investing?,2023-11-06 13:15:04+00:00,3,pKkT6-i9g9w,https://www.youtube.com/watch?v=pKkT6-i9g9w,so um i think the federal reserve and a lot of economists are also wondering how does the macroeconomy work well i think uh i well first of all the macroeconomy works very differently than what you learn in a college you know macroeconomics class or or what uh a traditional uh finance uh academic finance uh education would give you um a big part of developing that understanding we sort of understanding and thinking about the intuitive cause effect drivers uh of the macroeconomy and asset classes uh and then from there taking that intuition about about those linkages right you know if if inflation comes in above expectations you would then expect bond yields to rise that's a simple linkage which you can then quantify what are the pressures on you know inflation to rise relative to the pressures relative to what's priced in into the bond market and you can start to quantify those linkages and then really all systemization is is the quantification and the uh and using that understanding in a repeated way over and over and over again right in a way that is disciplined which is a very you know the big the biggest benefit of systemization is quantification and discipline so often investors can can challenge if if you're a discretionary investor it can be very challenging to uh basically pursue keep keep true to your investment strategy because you're always being influenced by the incremental information that's out there and you may overreact or un underreact for instance to that incremental information and the the beauty of systemization is bringing that discipline helping synthesize a wide variety of information bring the discipline to execute the strategy as designed and so that you know that really is the is the core of it if you can if you do that um you know i think the important thing to recognize is in macro at least like your odds even the bestc investors in the world are wrong about 55% uh of are wrong about 45% of their bets in any one month um but if you do that if you you know have the coin on your side 55 45 and you flip it you know you trade a 100 markets that gives you a little bit of edge and if you could trade that over time you know at a 5545 ratio you're actually end up being you know one of the best investors in the world and so it's all you're the best blackjack player that's ever walked into the cas
Why Today's ETFs Are Different,2023-11-05 13:15:04+00:00,2,nFlQ02soX-8,https://www.youtube.com/watch?v=nFlQ02soX-8,a big a big part of the uh reason why actively managed strategies and more sophisticated actively managed strategies can come into the etf wrapper is the meaningful regulatory changes that occurred a few years ago that basically radically changed the framework in terms of using the etf rapper as a sophisticated asset manager i come from the fund space you know i was in the hedge fund business for 20 years and never even thought that a hedge fund rapper or that a etf wrapper could be the most efficient way both for for investors as well as operationally to run our product but when i learned about how much flexibility exists in the product um it really it really transformed my thought on it and so now we're able to run you know sophisticated hedge fund replication strategies in that etf wrapper because we can run long and short and leverage just as long as we maintain frankly common sense institutional quality uh risk controls that make sure that we don't get out of bound bounds with what we're doing and i think that is um increasingly we're going to see uh managers getting comfortable with the transparency which is an important thing and recognizing that you know the etf the etf world is the most efficient way to run sophisticated strategies and the reason why that is is because the tax efficiency if anything is actually better for actively managed strategies with moderate turnover than it is for uh traditional index strategies and so you get the execution ability you get the flexibility and you get the tax efficiency i mean what is there not to like about an actively managed etf these days well
What Should You Pay for Alpha?,2023-11-04 12:15:03+00:00,2,dfrMgJs-Qbo,https://www.youtube.com/watch?v=dfrMgJs-Qbo,yeah i i think that speaks to the tradeoff between the quality of the alphas and the fees so maybe in the active etf reper you have a bit you know you you do have to navigate the constraints that exist in the etf space which mean that you can't you know run highly quantitative intraday trading strategies and things like that but the question is if you're transitioning so maybe you get a little worse alpha than the the absolute best 2 and20 managers but you're shifting from going from paying three and 40 right 700 basis points of fees to now being able to pay under a 100 basis points of fees let's say and that's that's the most important thing remember alpha is uncertain fees are certain right and if you can bring down the fees the probability that the alphas that are being generated by the active managers uh that that you're investing in the probability that they deliver above those fees goes up considerably and so that's the tradeoff it's you're right you're not getting millennium in the etf wrapper but you're also not paying 3 and 40 with a 5-year lockup and that's the tradeoff
What Moves Might be Strategic For Investors in the Next 6 months,2023-11-03 21:00:05+00:00,2,72PKLGjb794,https://www.youtube.com/watch?v=72PKLGjb794,um lastly just very quickly here for investors for the next six months what is the most important thing strategically that investors should keep in mind well i think frankly the biggest thing that they should keep in mind is uh is looking towards towards balance more balance in terms of their portfolio you know uh the typical 6040 portfolio is all in on disinflation and strong growth that may occur but there are uh a lot of circumstances you know if you look across markets basically markets are priced in all in on a soft landing environment occurring and there's lots of different ways in which that won't occur whether inflation ends up being a little more elevated and that benefits diversified commodities uh whether growth ends up being slower than expected which benefits bonds uh at the expense of stocks or whether frankly there's increased conflict relative to people's expectations which could particularly benefit gold and so i think a lot of ways the traditional 6040 positioning here is uh one of the the lowest uh the lowest uh probability portfolios that are out there and so most folks have to look for other assets and other positions that are going to put them uh into a situation where they can absorb a wider range of outcomes than currently priced in
Fed Pausing vs. Inflation Entrenchment,2023-11-02 12:15:02+00:00,4,A8SMhqkwqZM,https://www.youtube.com/watch?v=A8SMhqkwqZM,i think the main question continues to be what is the reaction function and i think that that ambiguity about the reaction function has been the challenge that most have had in the markets you know over the course of the last really year or so um what it looks like based upon the statement is that the emphasis is going to be around those risks those risks those financial market risks much more so than the risks that every day that inflation remains elevated there's an increasing risk that it becomes entrenched to be clear that's very normal early in a longer term inflationary cycle most central bankers uh are typically quite hesitant to meaningfully tighten in the in the face of inflation of elevated inflation pressures because the risks of tightening too much are relatively known and concerning and the risk of not tightening enough are basically things that play out for an extended period of time but odds are if the fed continues to take this extremely cautious path we and inflation continues to be elevated over time and we continue to have it seep in and get more entrenched in the economy the bigger mistake the fed will be thought of as making during this period is not getting too too started too late but it's going to be much more about the fact that they stopped hiking too early and that's the real risk for the fed that they'll have to do a whole heck of a lot more a year from now let's say because they've been too hesitant to today because they're concerned about financial risks bob i got to tell you it feels like you're in the minority here given at least compared with most of the folks we talk to right most of the people we talk to warn more of a policy mistake here from overtightening breaking something in the system is something we've heard from the likes of muhammad leri and and others i think greg is probably somewhat on the same page here that you you know we saw a little hint of it right with the regional banking crisis but it didn't blossom into something more how aren't you worried about that kind of a risk as well i think the question uh from the fed's perspective which is what they're trying to do what their mandate is is to preserve the highest quality medium-term growth by balancing both uh employment and price stability and when it comes to medium the thing that determines medium-term growth is productivity and the thing that determines prodct ity is this is price stability more than pretty much anything and so i think there are a lot of people out here talking uh based upon their life their life experience of a secular disinflationary environment where being responsive to growth was the prudent uh strategy because there was no cost to not being responsive to to inflationary pressures they didn't have to worry about inflation but we're in a different environment the world of 40 years of secular disinflation is over we're moving in the opposite direction and what we're seeing is across both the treasury and the fed a set of doish responses that if continued will put us on a path to a longer term higher inflationary environment and so it's true we've got to call up experiences like that of the 60s where we had expansionary deficits and monetary policy that was too easy that set the stage for the inflationary 70s those are the experiences that are most pertinent not people's experiences and views drawn from you know decades of disinflation and peace
Seven Steps to Recession (What Step Are We On?),2023-11-01 12:15:03+00:00,3,SYE2waN5zTA,https://www.youtube.com/watch?v=SYE2waN5zTA,we've had continuous turmoil in um in treasury space we're starting to see the spillovers to equities so i'd actually like to start with a sort of playbook that you've retweeted uh earlier today with seven steps from your playbook uh to the global macro environment please fill us in on these seven steps bob and why they matter yeah well i think this this sort of playbook i i started talking about it um when people were starting to buy were thinking it's time to buy bonds because i think sometime in the future uh a recession is going to hit and i took a step back and i said look there's a set of cause effect steps that are going to take us from where we were say in the spring of last year you know this year to a point in which we get recession and then eventually a point in which inflation is meeting the fed's mandate and the fed can significantly ease and so i i outline those steps the first step at the time rates need to rise um and we've basically seen that right rates are up more than 150 basis points since uh in the last six months uh particularly on the long end which hadn't sort of complied with the the tightening that the fed had been doing bringing up the short end and so we've seen the rate rise the second step is stocks fall for two basic reasons one stocks fall because there's a direct translation effect from uh from the interest rate rise to discounting of future cash flows which should bring stock prices down and two interest rates rising should lead to weaker economic conditions in the future we've seen a little bit of that so far and the reason why that is is interest rates have risen a fair amount would have implied something like a 20ish percent decline in stock prices if you duration match them but we've only had a a modest decline in stock about 10% from the peak depending on exactly how you look at it then the next steps are relative relatively clear which is that rise in rates and falls fall in stocks leads to demand slowing that demand slowing leads to earnings deterioration that earnings decline leads to weakening of labor markets that weaking of labor markets leads to lower wage growth and that lower wage growth eventually leads to inflation coming down towards the fed's target and so if you think about where we are in that cycle we're sort of halfway in between two uh and it's important that you remain disciplined through this sort of environment because um you don't want to get ahead of these dynamics on expectations of something that might happen in the future because you have to have these linkages play out to to get to the final point where we bottom an economic activity and see a renewed reacceleration
When Does a 60/40 Portfolio Work? (and What To Do When It Doesn't),2023-10-31 12:15:02+00:00,4,O2WZM3Aales,https://www.youtube.com/watch?v=O2WZM3Aales,just like given the dynamics taking place the the macro picture and you don't have to give specifics if you don't want to but where do you want to be or how are you thinking about being prepared um or allocated if you can share more there yeah well i think for for let's say mo most investors have some form of the 6040 portfolio right some stocks some bonds um 6040 meaning 60% in stocks and 40% in bonds um and you know the the point of that portfolio or the the genesis of that portfolio really came out of the last 30 to 40 years where we've had a a long-term disinflationary trend right inflation has come down meaningfully where we had very strong growth and particularly strong productivity growth in the economy um and also a period where we've actually you know seen some of the lowest international conflict that we've seen uh you know in modern human history and so in many ways you know people went have gone to the 6040 portfolio because they've seen it do so well during that time and the problem is that at at this point you know the 6040 portfolio is really an all-in bet on disinflation strong growth and peace and those things may very well happen over the over the next 10 years let's say 10 or 20 years but there's certainly a probability that they don't right we've seen an inflation period um and so the idea that we might have further inflationary dynamics in the economy should be present in people's minds we've obviously uh seen a period of lackluster growth for an extended period of time and we've seen you know we've gone from a period of of international peace to you know a heating up of geopolitical conflict and so you know you think about all that how do you protect yourself right how do you get prepared for an environment that may be different and how do you hedge against that i think think really for most investors there's basically two easy ways to get to to handle that which is to um include gold and diversified commodities in your portfolio now almost no investors who hold the 6040 have those assets in their portfolio but even something like a 10% allocation to both gold and diversified commodities can meaningfully protect against you know tailed outcomes in a geopolitical sense or uh rising inflationary pressures and we've seen that really you know in the course of the last couple of years where for instance everyone used uh uh bonds to hedge their stocks and the reality is that gold has outperformed bonds uh by you know 50% over that same time frame so you'd sure as heck like to hold gold as your diversifier to stocks more than bonds over the last few years and and hopefully that's a good lesson to folks that um holding more diversified portfolio can help protect you against a wider range of different outcomes
Recession Probability Has Gone Up,2023-10-29 12:15:01+00:00,5,OYsP5AAz8Qk,https://www.youtube.com/watch?v=OYsP5AAz8Qk,well i think we were in a period for almost a year where many folks uh were expecting a very fast recession and that obviously has not transpired um if anything you know like basically unemployment rates today are the same as they were a year ago it's not to say we haven't seen some slowing of the economy um but the sort of recession now that had been expected both at the beginning of of the year and also right after the svb situation hasn't material ized and the reason why that is is because the economy is uh you know is not as sensitive to rate hikes as i think many people expected and on top of that macro cycles you know take a long time to play out it takes a long time for that elevated set of interest rates to flow through to slowing borrowing and slowing economic activity but i think the thing that is uh is particularly interesting today is that just at the time when you know after a year of no recession everyone's giving up on recession right in the asset markets how things are being priced is basically that we'll have a no a no landing or a soft landing scenario just as that's happening we're actually you know starting to see the dynamics that would typically align for a recession on a forward-looking basis and so i think that's a very interesting circumstance because particularly as you're trading financial markets you're always trading against what's priced in or what the consensus expectation is and i think just as you know everyone has given up on recession the probabilities of it have gone up considerably in the last few months yeah everyone's giving up on it the probabilities have gone up and you can correct me if i'm wrong but i believe like if you go back a year ago you weren't expecting a recession remember that there was that article that came out was like 100% probability i feel like you were you were not expecting it but i would do want to get a follow on here if like suddenly asset prices are pricing for the no landing soft landing but yet the dynamics are aligned for recession looking forward i want to hear more on that and are you now are you now expecting a recession going forward well yes i'm definitely expecting a recession to be clear i always expected a recession but what i said a year ago uh was that the recession would be much later than people expect and and also much harder um and i still believe that that dynamic is uh is is playing out uh if anything you know it's been a even a little later than i was a totally non-consensus when it came to how late it would be it's been even later than i expected i was thinking that it would be the last couple of months of 23 a year ago um it looks like through a variety of different for a variety of different reasons particularly tied to sort of the mini uh stimulus that has occurred on the fiscal side of things we're probably pushed into sort of you know march april of 2024 uh but there will be a recession and when i say the things are that conditions are aligning you're getting the type of typical dynamics that uh that lead to the ordering that creates the recession which is that we had a tightening on the short end we've now had a meaningful rise in long end interest rates we're starting to see stock prices fall in response to that they haven't fallen that much and in fact they haven't even fallen that much relative to how far bonds have fallen but stocks are starting to fall and we're starting to see the underlying weakening in those cyclical sectors as well as in the labor markets which are um starting to soften a little bit in a bunch of different ways and that whole dynamic is basically putting us on a path where you know something like three to six months from now we're mo most likely to see a deterioration that's coming at a time when particularly when you look at the equity market expectations of uh earnings growth are relatively extreme you know right now the equity market is pricing in a 25% increase in earnings over the course of 24 and 25 so so that's pretty high particularly when you think about you know what nominal gdp growth is like likely to be um and so that's really the divergence which is uh very very high expectations of earnings growth in the bond market in the stock market at a time when we're starting to see those macroeconomic dynamics align for uh a recessionary experience in early 24
What is the trade-off of Active vs. Passive Investment Funds?,2023-10-28 12:15:01+00:00,3,VGFVmumO2s4,https://www.youtube.com/watch?v=VGFVmumO2s4,and talking about the the active versus passive kind of debate right i think the big knock on active or what you might hear from from more of the passive people is about performance and long over long terms and how some things might outperform or not outperform and i'm wondering if there's any kind of truth or how that kind of plays out and and how you all kind of think about that i know i saw some data just today from morning star that 57% of actively managed funds outperformed passive counterparts in 2022 so i don't know if that's narrative is changing or you know who do you believe who's doing the data who's doing the research but how do you guys think about that and u maybe we'll start with you bum well i think the basic question whenever you're think about active management is that tradeoff between the quality of the alpha that that manager is bringing against the costs that they're charging to deliver that alpha that's that's the basic trade-off every time and so when we talk about typically when we talk about uh the fact that active managers often underperform their passive benchmarks the issue is not that they can't generate alpha the issue is the fees are too high and that is a critically important tradeoff that you have to think about anytime you're evaluating an active strategy and i think one of the things just going back to what i just said that has really changed by bringing the sort of active etf infrastructure in place is that those sorts of strategies that are say sophisticated enough to run in you know typically 2 and2 style structure and fund structures many of them not all but many of them can be brought into the etf style wrapper right and they can be run in a much more efficient way and what that means is that for most investors we're increasingly seeing their ability to access better alpha better active management in a way that's cheaper for the uh for the operator for the issuer to execute and that combination of things means that we're likely to see better outcomes for investors net of fees when it comes to active management than we've seen you know with the old traditional mutual funds or 2 and20 fund products
Using A.I. In Systematic Trading,2023-10-27 12:15:01+00:00,3,DKF9guVmWL8,https://www.youtube.com/watch?v=DKF9guVmWL8,well as a person who's been building systematic investment strategies for more than 20 years like i've seen all sorts of techniques let's say in a lot of ways like you know what is ai well first of all ai is a whole bunch of things right ranging from large language models to highly quantitative technical models right so ai doesn't really mean anything you had to get under the hood to understand what is the actual tool and what is the use case and there's a lot of instances where particularly in higher frequency high volumes of data where uh you know certain ai models make a lot of sense because they're engaged in that pattern recognition there's enough sample size for it to make sense there's other areas as you said like global macro where there's been you know seven cycles since 1950 where like ai on seven data points is no good whereas ai on you know a trillion pictures of cats is good right and so you pick as a as a systematic investor you have to pick the tool that fits the problem and so that's the key key thing to be looking at and for us i think uh in the in the hedge fund replication space what is neat is that there has been a lot of innovation in the tooling relative to to when even this idea started so if you go back 20 years andrew low he was running you know rolling regressions over three five 10 years to try and understand what hedge funds we're doing well fast forward to today the world is very different we can now run you know million simulation basian models on portfolio positioning you know in the matter of a few minutes right a much faster more efficient more accurate way of being able to understand what these managers are doing and in a way that allows us to sort of capture in a much more tactical sense how they're shifting their positioning but the way you do that is not by just uh applying whatever model exists you know just picking anything out of the air and applying it it's looking at the problem understanding the the best strategies and techniques that are available and consistently applying and evolving bringing those great techniques to the four ultimately any use of this technology is an investment decision and that's why it's very important that you to recognize that it's not like just some technologist off the street can just say well i just create ai and it just does an investment strategy anything that is actually going to be robust and successful requires decades of deep experience having built this understanding the limitations of the technology and applying the right tools to the right problem to solve the investment problem at hand
What’s Driving the Repricing of Bonds?,2023-10-26 12:15:02+00:00,2,MpDtxcULgo0,https://www.youtube.com/watch?v=MpDtxcULgo0,i want to pick up on your point about what's driving some of the increase in yields and the volatility peter shear of academy securities pointing the finger at washington writing quote the recent moves and yields have almost nothing to do with the fed and everything to do with fiscal policy the 10-year treasury almost pierced 5% because no one knows what dc is going to do and what we can surmise is not good bob how much does this change your feeling on a broader level just about bonds as a haven asset and pushes you toward other asset classes well i think a lot of the repricing of the increased supply in bonds has mostly happened and when i look across assets the biggest question i'm looking at is what other assets are out there are not reflecting the meaningful uh rise in term premiums that we've seen the meaningful rise in in uh in bond yields uh you know if you think about bonds particularly on the long end they've fallen about 50% from peak and you look across assets for instance stocks that remain just off highs so if i'm thinking about which assets are overvalued in this market it sure isn't bonds it's much more stocks not bonds
What a Major Geopolitical Conflict Means for Markets,2023-10-25 12:15:02+00:00,5,TebCjSF3-7Q,https://www.youtube.com/watch?v=TebCjSF3-7Q,we have a geo situation that we have to keep at least one eye on and i went to your stream bob and you actually you know try to explain to people uh what it's like to have a a war economy and you know what it means for markets can you share that with our viewers today yeah i mean i think none of us basically have any idea what it's like to live through a major global conflict right i mean we haven't seen uh you know if anything actually i i showed some charts on there which i thought were interest i hadn't seen before i started looking into it which is that like global conflict is at like orders of magnitude lower than the sort of norms of the last 600 years and so you know that's basically how our our careers and frankly my whole life has uh has been in that sort of state um yeah and and the issue with um with conflicts is that basically if if you just think about it from a fundamentalist perspective what you're doing is you're digging stuff out of the ground and you're creating production and then destroying it right that's the that's the basic thing and then you're financing it with large deficits usually through yield suppression in order to keep the financing costs down and you put that all together and what does that mean that means it's a bad you know inflation is elevated even though growth is elevated inflation is elevated it's a you know both of those things are bad for bonds on a real basis typically bad for stocks because the economic rents basically go to the government rather than to the producer uh of the products for variety of reasons that are probably intuitive the war machine go yeah the war machine right it's just that's that's that's the way it works we socialize the productive capacity in one form or another um and then the other elements are you know commodities do very well because you're digging them out of the ground and destroying it uh and and gold does well in that environment as well because it's essentially the only only you know the only money that's not being debased by governments in order to pursue the war effort and so you put that combination together you know that's essentially a a the best portfolio is gold and commodities and like then you think about how people are basically positioned strategically which is bonds and socks and they're basically totally uh underwe side the fence right totally underweight uh rising conflict yeah and i know that you're a believer in gold as part of the mix of a portfolio so i mean i know you're a gold watcher was that was that one of the most dramatic rallies you've seen in gold in a long time and what did it do put 200 almost well $150 on well i think the thing that's really interest so gold you got to think about it's basically two things it's a geopolitical hedge uh which we all sort of know but it's also non- yields bearing money and so when you think about gold in general actually you want to think about it relative to bonds because you know bonds pay a yield and gold doesn't pay a yield and so even when i trade it or think about it i'm trading a diff position rather than an outright position i think the thing that's pretty amazing is how well gold has done relative to bonds um which i you know in in the last few weeks i mean structur over the last three years it's done fantastically well relative to bonds but but even in the last few weeks i think that speaks to the bid it's getting from the geopolitical tensions and like these are the sorts of things like you know gold gold has high high high convexity to these sorts of events and so it's why you know portfolio you actually don't need that much gold to protect yourself but it doesn't take a lot of incremental buying to start to create meaningfully sized price action in gold and so i think that's kind of what we're seeing is like you know in the grand scheme the situation in israel is terrible um and you know is a is uh is contributing to increasing global tensions in the grand scheme of you know global conflicts it is not certainly not yet uh nearly as substantial as those previous global con conflicts but we're still getting a significant bit in gold because it has that convexity so i think that's that's what you have to that's why gold is a great asset to hold as a small position in a diversified portfolio
What is Happening With Banks? (after 3Q earnings),2023-10-24 12:15:01+00:00,4,9bj7jA6kR6U,https://www.youtube.com/watch?v=9bj7jA6kR6U,i'm looking at the banks bob so you know i think there was a warning on our terrible earnings friday on one the regionals and uh even though the bonds have stopped going down like they're coming off niagra falls they're grinding down yeah um these banks are in worse shape now because yields are higher than they were in march uh are do we still have a banking crisis going on i think you know i think we have the banking problem is a little is a little subtle right now because those banks are not creating good earnings right those are bad equity investments okay but they're not necessarily systemically a problem right take take a region's financial still running a three and a half nim with you know 60 basis points of npls like from a from a from the perspective of a bank uh uh from like a systemic perspective from the likelihood that that bank failing is very low very very low now the likelihood that that bank kind of sucks as an equity holder is reasonably high but what the fed cares about is not if holding region's financial you know stock is a good return they don't care about that what they care about is whether the bank is going to fail and they've done a pretty good job putting themselves in a position to ensure that the banks aren't going to fail but for equity holders you know it's it's not going to be it's not going to be a pleasant ride here yeah and it's not just the regionals uh it's yeah some of the money centers and and we're actually seeing that i put something out this weekend which shows that actually the financial pressure that you're starting to see is actually in the largest banks the largest 25 banks are actually seeing the biggest financial pressure where they saw less pressure after s svb whereas the small banks are actually doing okay um why why is it the flow of deposits has gone towards the big money center banks why is has that become uh created more pressure on their financials well i think um a lot of those money center banks you know are still holding and when i say money center banks i mean you have bank of america which is still holding too much duration and then the regionals are really in that space it's really the the super regionals that are feeling that pressure whereas frankly the the stickiness of smaller banks you know like your you know xyz credit union or you know the small bank in your hometown like those banks they have very sticky deposits like people bank with them on a relationship basis and it's not you know it's not that bad um and those banks are actually seeing some resetting of their yields that they're getting on their incremental loans and so if you're running you know a bank with 50 100 $250 million of assets it's actually like a pretty it's like not a terrible time okay well what's wrong with goldman i don't know i i don't i i mean they're supposedly best of breed right they're always the smartest i i don't know i don't you know i i like when goldman goes down because they didn't hire me and i had to go work for jt and and i had to go work for jt marlin well doing all right for yourself now you remember jt marlin in that movie boiler room baby
How Can a POW Camp Explain Macroeconomics?,2023-10-23 12:15:00+00:00,3,7XXboaAEv9s,https://www.youtube.com/watch?v=7XXboaAEv9s,what it allowed you know you us to see is that even in you know a relatively unusual uh environment the same sort of macroeconomic dynamics that ex that exist in the in the global macroeconomy existed in this relatively you know defined and constrained environment so you know even you know basic things basic things like the idea of um of people exchanging uh money today for money tomorrow so it's called bread today versus bread wednesday right and what is the time value of being able to eat your bread today versus giving your bread to someone and getting more bread in in five days right and that's a fundamental concept of all of uh of all of the capitalist system right because it's people giving up their money for an expectation of earning more money in the future it also has great lessons on monetary policy which is that um you know the the way monetary policy worked there cigarettes were the primary form of currency for a variety of different reasons and so what you saw was when there was an influx of cigarettes you saw prices rise as a function of that in cigarette terms and then uh one of the interesting things about cigarettes is that they uh had a a use a use not just uh for money purposes so they were then smoked and then you had a deflationary environment in the economy which then lowered prices over time until the next instance in which cigarettes were delivered by the red cross and so that's a perfect example of a monetary cycle that existed in the context of this overall environment and so you know when i think about the economy just more generally and kind of goes to your your original your your first question i think in many ways they're these sort of really core drivers of of what drives people's economic behavior no some rational some irrational and if you understand the way in which people uh behave if you understand those sort of core economic drivers and behaviors then you can really start to see you know the macroeconomy is just really a summation of everyone behaving in those ways everyone thinking about what is bread worth to me today versus tomorrow they might be thinking about televisions today versus tomorrow but you know the same basic concept holds and so these sort of laboratories of behavior really help clarify and understand what are those sort of core fundamental relationships drivers of the macroeconomy and markets that we can apply you know as we're as we're living uh our dayto day and trying to understand what's happening
